Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
96, 0.4, , 0.12095808237791061, 0.017453266189483826 
97, 0.4, , 0.12634730339050293, 0.01745559326902835 
98, 0.4, , 0.12994012236595154, 0.01738884063537963 
99, 0.4, , 0.128742516040802, 0.0174469425292786 
100, 0.4, , 0.12814371287822723, 0.017393690311980105 
101, 0.4, , 0.1269461065530777, 0.017429546824472394 
102, 0.4, , 0.1305389255285263, 0.01745248618953956 
103, 0.4, , 0.12335329502820969, 0.017440308853537735 
104, 0.4, , 0.12634730339050293, 0.017434085628943528 
105, 0.4, , 0.1251496970653534, 0.01741021329057431 
106, 0.4, , 0.12155688554048538, 0.017444172519409728 
107, 0.4, , 0.128742516040802, 0.01737118688172209 
108, 0.4, , 0.1269461065530777, 0.017402342836300055 
109, 0.4, , 0.13413172960281372, 0.01741921252119327 
