Epoch, Ratio of 1s (if random), Location of ASM (if needed), Accuracy, Loss
110, 0.4, , 0.20157800614833832, 0.01596826862578903 
111, 0.4, , 0.19546958804130554, 0.01596846280737547 
112, 0.4, , 0.19037923216819763, 0.015974379763041297 
113, 0.4, , 0.19903282821178436, 0.015981858848888295 
114, 0.4, , 0.19826927781105042, 0.01594740769795772 
115, 0.4, , 0.19852380454540253, 0.015944030758806026 
116, 0.4, , 0.19903282821178436, 0.015937895348855452 
117, 0.4, , 0.19928735494613647, 0.01594037453191946 
118, 0.4, , 0.19877831637859344, 0.015945279103679856 
119, 0.4, , 0.1995418667793274, 0.015941319892836696 
120, 0.4, , 0.19903282821178436, 0.01594118114402501 
121, 0.2, , 0.1964876502752304, 0.015353329250241516 
122, 0.2, , 0.2076864391565323, 0.015462731004337768 
123, 0.2, , 0.2076864391565323, 0.015462731004337768 
124, 0.2, , 0.2076864391565323, 0.015462731004337768 
125, 0.2, , 0.2076864391565323, 0.015462731004337768 
126, 0.2, , 0.2076864391565323, 0.015462731004337768 
127, 0.2, , 0.2076864391565323, 0.015462731004337768 
128, 0.2, , 0.2076864391565323, 0.015462731004337768 
129, 0.2, , 0.2076864391565323, 0.015462731004337768 
130, 0.2, , 0.2076864391565323, 0.015462731004337768 
131, 0.2, , 0.2076864391565323, 0.015462731004337768 
132, 0.2, , 0.2076864391565323, 0.015462731004337768 
133, 0.2, , 0.2076864391565323, 0.015462731004337768 
134, 0.2, , 0.2076864391565323, 0.015462731004337768 
135, 0.2, , 0.2076864391565323, 0.015462731004337768 
136, 0.2, , 0.2076864391565323, 0.015462731004337768 
137, 0.2, , 0.2076864391565323, 0.015462731004337768 
138, 0.2, , 0.2076864391565323, 0.015462731004337768 
139, 0.2, , 0.2076864391565323, 0.015462731004337768 
140, 0.2, , 0.2076864391565323, 0.015462731004337768 
141, 0.2, , 0.2076864391565323, 0.015462731004337768 
142, 0.2, , 0.2076864391565323, 0.015462731004337768 
143, 0.2, , 0.2076864391565323, 0.015462731004337768 
144, 0.2, , 0.2076864391565323, 0.015462731004337768 
145, 0.2, , 0.2076864391565323, 0.015462731004337768 
146, 0.2, , 0.2076864391565323, 0.015462731004337768 
147, 0.2, , 0.2076864391565323, 0.015462731004337768 
148, 0.2, , 0.2076864391565323, 0.015462731004337768 
149, 0.2, , 0.2076864391565323, 0.015462731004337768 
150, 0.2, , 0.2076864391565323, 0.015462731004337768 
