Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
204, , layer1.1.conv2, 5, 0.35428863763809204, 0.03453958444875686 
205, , layer1.1.conv2, 5, 0.3682870864868164, 0.03289341284106724 
206, , layer1.1.conv2, 5, 0.3586154282093048, 0.03400993260696481 
207, , layer1.1.conv2, 5, 0.3586154282093048, 0.03403323534928256 
208, , layer1.1.conv2, 5, 0.3601425290107727, 0.033807525579545236 
209, , layer1.1.conv2, 5, 0.3614151179790497, 0.033174642801406154 
210, , layer1.1.conv2, 5, 0.3619241416454315, 0.03359442281795841 
211, , allConv, 5, 0.06235683336853981, 0.03349181785933023 
212, , allConv, 5, 0.23517434298992157, 0.029882363400467786 
213, , allConv, 5, 0.3240010142326355, 0.027666395570401108 
214, , allConv, 5, 0.33952659368515015, 0.026404203243551742 
215, , allConv, 5, 0.37235936522483826, 0.02503826200097352 
216, , allConv, 5, 0.38864850997924805, 0.024561947737373628 
217, , allConv, 5, 0.4128277003765106, 0.023761532633745752 
218, , allConv, 5, 0.42937132716178894, 0.023500753984283813 
219, , allConv, 5, 0.43955203890800476, 0.02303199399121392 
220, , allConv, 5, 0.45940443873405457, 0.0225632068430628 
221, , allConv, 5, 0.4586408734321594, 0.022736755240263907 
222, , allConv, 5, 0.47238484025001526, 0.02230726340612585 
223, , allConv, 5, 0.4759480655193329, 0.0224065368307186 
224, , allConv, 5, 0.4861287772655487, 0.022068794248789193 
225, , allConv, 5, 0.48867395520210266, 0.02190458396822783 
226, , allConv, 5, 0.49834564328193665, 0.021316622460455834 
227, , allConv, 5, 0.48841944336891174, 0.022052267590501162 
228, , allConv, 5, 0.49325528740882874, 0.022338909323387213 
229, , allConv, 5, 0.4940188229084015, 0.022320895476874034 
230, , allConv, 5, 0.5029269456863403, 0.021608642530247104 
231, , allConv, 5, 0.4955459535121918, 0.022290084487337835 
232, , allConv, 5, 0.49045559763908386, 0.022402101761210387 
233, , allConv, 5, 0.5039450526237488, 0.02173516676910781 
234, , allConv, 5, 0.506235659122467, 0.02214801627037998 
235, , allConv, 5, 0.5100534558296204, 0.021410276778146612 
236, , allConv, 5, 0.5082718133926392, 0.02180289632796513 
237, , allConv, 5, 0.5013998746871948, 0.022148265376531553 
238, , allConv, 5, 0.5105624794960022, 0.021787338833009113 
239, , allConv, 5, 0.5174344778060913, 0.021283239300665464 
240, , allConv, 5, 0.5077627897262573, 0.02179763537989709 
241, , avgpool, 5, 0.06133876368403435, 0.033373326252786585 
242, , avgpool, 5, 0.21710358560085297, 0.029638082509612456 
243, , avgpool, 5, 0.3273097574710846, 0.027226936000999707 
244, , avgpool, 5, 0.3456350266933441, 0.025735722573606318 
245, , avgpool, 5, 0.3896665871143341, 0.024335296259001635 
246, , avgpool, 5, 0.3980656564235687, 0.023838532975260677 
247, , avgpool, 5, 0.4258081018924713, 0.02306556446796824 
248, , avgpool, 5, 0.44235172867774963, 0.02268773133774755 
249, , avgpool, 5, 0.4535505175590515, 0.022235269794090313 
250, , avgpool, 5, 0.47213029861450195, 0.021784116852280443 
251, , avgpool, 5, 0.46602189540863037, 0.021960862995438007 
252, , avgpool, 5, 0.48358359932899475, 0.021376081719353596 
253, , avgpool, 5, 0.48485618829727173, 0.021428698132923463 
254, , avgpool, 5, 0.49198269844055176, 0.021182517888255325 
255, , avgpool, 5, 0.4973275661468506, 0.021001683282136127 
256, , avgpool, 5, 0.511071503162384, 0.020501293050450932 
257, , avgpool, 5, 0.5008907914161682, 0.021156753723662027 
258, , avgpool, 5, 0.5047085881233215, 0.021287662195898432 
259, , avgpool, 5, 0.5069992542266846, 0.021353775352338216 
260, , avgpool, 5, 0.511071503162384, 0.020821716394640467 
261, , avgpool, 5, 0.5082718133926392, 0.021239887320925546 
262, , avgpool, 5, 0.5019088983535767, 0.02147795380178254 
263, , avgpool, 5, 0.5146347880363464, 0.020824388538070778 
264, , avgpool, 5, 0.5189615488052368, 0.021132175416914856 
265, , avgpool, 5, 0.5212522149085999, 0.020554161672526626 
266, , avgpool, 5, 0.5220157504081726, 0.020822966355165777 
267, , avgpool, 5, 0.5146347880363464, 0.02108034036425908 
268, , avgpool, 5, 0.5212522149085999, 0.02081339932422536 
269, , avgpool, 5, 0.5271061062812805, 0.020401698634593533 
270, , avgpool, 5, 0.5169254541397095, 0.0207941312011977 
271, , conv1, 10, 0.09315347671508789, 0.03343116672750829 
272, , conv1, 10, 0.2272842973470688, 0.031112770780591024 
273, , conv1, 10, 0.2893866002559662, 0.030270341760058172 
274, , conv1, 10, 0.28531432151794434, 0.029913189090156896 
275, , conv1, 10, 0.3128022253513336, 0.029056064164435236 
276, , conv1, 10, 0.31025707721710205, 0.02946200204520591 
277, , conv1, 10, 0.3270552158355713, 0.028878679588630503 
278, , conv1, 10, 0.3374904692173004, 0.02891389472274023 
279, , conv1, 10, 0.3456350266933441, 0.028639877440213974 
280, , conv1, 10, 0.3629422187805176, 0.028521925597798887 
281, , conv1, 10, 0.3537795841693878, 0.02914824507624237 
282, , conv1, 10, 0.35759735107421875, 0.02877717571544963 
283, , conv1, 10, 0.3743955194950104, 0.02869094021904708 
284, , conv1, 10, 0.36726903915405273, 0.029184100099361163 
285, , conv1, 10, 0.37566810846328735, 0.02914351544995501 
286, , conv1, 10, 0.38712140917778015, 0.028428319635874263 
287, , conv1, 10, 0.3927207887172699, 0.029130149916189868 
288, , conv1, 10, 0.39501145482063293, 0.029758639889656664 
289, , conv1, 10, 0.38050395250320435, 0.030323823070550395 
290, , conv1, 10, 0.3975566327571869, 0.029347235569671143 
291, , conv1, 10, 0.3896665871143341, 0.030449638630057996 
292, , conv1, 10, 0.40035632252693176, 0.02982820483618154 
293, , conv1, 10, 0.4158819019794464, 0.02877863459564038 
294, , conv1, 10, 0.4090099334716797, 0.02949776788132887 
295, , conv1, 10, 0.4186815917491913, 0.02892449380605692 
296, , conv1, 10, 0.4090099334716797, 0.02951020126762691 
297, , conv1, 10, 0.4107915461063385, 0.029621115696281536 
298, , conv1, 10, 0.4077373445034027, 0.02954832583354854 
299, , conv1, 10, 0.4125731885433197, 0.028909380986933856 
300, , conv1, 10, 0.4158819019794464, 0.029200760871892547 
301, , maxpool, 10, 0.08755408227443695, 0.03269722838534081 
302, , maxpool, 10, 0.2524815499782562, 0.03065868763864177 
303, , maxpool, 10, 0.3016034662723541, 0.030139982563813974 
304, , maxpool, 10, 0.3016034662723541, 0.03009424891657549 
305, , maxpool, 10, 0.3237465023994446, 0.02916729702055075 
306, , maxpool, 10, 0.32018324732780457, 0.02952866628291984 
307, , maxpool, 10, 0.3369814157485962, 0.02888448209852382 
308, , maxpool, 10, 0.3418172597885132, 0.02912628259268023 
309, , maxpool, 10, 0.34792569279670715, 0.0289764833923635 
310, , maxpool, 10, 0.36065155267715454, 0.028598669558937966 
311, , maxpool, 10, 0.35556119680404663, 0.02912342891222225 
312, , maxpool, 10, 0.35607025027275085, 0.029158657032225567 
313, , maxpool, 10, 0.37414100766181946, 0.02904663825647981 
314, , maxpool, 10, 0.3715958297252655, 0.029400037699723918 
315, , maxpool, 10, 0.3764316737651825, 0.029049684571139715 
316, , maxpool, 10, 0.391193687915802, 0.02818804607648648 
317, , maxpool, 10, 0.39832019805908203, 0.028833466621111536 
318, , maxpool, 10, 0.3957750201225281, 0.029510142360822212 
319, , maxpool, 10, 0.38508525490760803, 0.02998253816137122 
320, , maxpool, 10, 0.40468311309814453, 0.028842421426333736 
321, , maxpool, 10, 0.3929753005504608, 0.030299208688505372 
322, , maxpool, 10, 0.4039195775985718, 0.02955493868747477 
323, , maxpool, 10, 0.4242810010910034, 0.028451223824278456 
324, , maxpool, 10, 0.41155511140823364, 0.029558481545689817 
325, , maxpool, 10, 0.43115296959877014, 0.02845557948413712 
326, , maxpool, 10, 0.4156273901462555, 0.02923074911556404 
327, , maxpool, 10, 0.42173582315444946, 0.029254748290900086 
328, , maxpool, 10, 0.4135912358760834, 0.02926651671145763 
329, , maxpool, 10, 0.4235174357891083, 0.028638232540131585 
330, , maxpool, 10, 0.4258081018924713, 0.028979708247889875 
331, , layer1.1.conv2, 10, 0.07330109179019928, 0.035638104628351513 
332, , layer1.1.conv2, 10, 0.23797403275966644, 0.03381749587861234 
333, , layer1.1.conv2, 10, 0.2715703845024109, 0.0332986962009429 
334, , layer1.1.conv2, 10, 0.2845507860183716, 0.03383955454274151 
335, , layer1.1.conv2, 10, 0.29854923486709595, 0.03282124603574408 
336, , layer1.1.conv2, 10, 0.3046576678752899, 0.03319990777520315 
337, , layer1.1.conv2, 10, 0.309239000082016, 0.032615520778761835 
338, , layer1.1.conv2, 10, 0.31661999225616455, 0.032890241302039734 
339, , layer1.1.conv2, 10, 0.3191651701927185, 0.0326335024791202 
340, , layer1.1.conv2, 10, 0.32629168033599854, 0.03232116534164402 
341, , layer1.1.conv2, 10, 0.3308729827404022, 0.03221617663716748 
342, , layer1.1.conv2, 10, 0.32985493540763855, 0.032952948392089856 
343, , layer1.1.conv2, 10, 0.33647239208221436, 0.03266691967378472 
344, , layer1.1.conv2, 10, 0.34003564715385437, 0.03199951495187341 
345, , layer1.1.conv2, 10, 0.33927208185195923, 0.032606384975062463 
346, , layer1.1.conv2, 10, 0.34767115116119385, 0.03169974539837603 
347, , layer1.1.conv2, 10, 0.35428863763809204, 0.03248053745144528 
348, , layer1.1.conv2, 10, 0.35428863763809204, 0.03315112359592343 
349, , layer1.1.conv2, 10, 0.34970730543136597, 0.03345420180643809 
350, , layer1.1.conv2, 10, 0.3550521731376648, 0.03268803026148854 
351, , layer1.1.conv2, 10, 0.3499618172645569, 0.03411870642635591 
352, , layer1.1.conv2, 10, 0.36065155267715454, 0.033187675199972275 
353, , layer1.1.conv2, 10, 0.3601425290107727, 0.03337363975744085 
354, , layer1.1.conv2, 10, 0.35428863763809204, 0.034691937743752746 
355, , layer1.1.conv2, 10, 0.3667599856853485, 0.03304147884177627 
356, , layer1.1.conv2, 10, 0.35759735107421875, 0.03418489028461473 
357, , layer1.1.conv2, 10, 0.3586154282093048, 0.03419428731564439 
358, , layer1.1.conv2, 10, 0.3583609163761139, 0.03396811211312445 
