Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
224, 0.6, , 5, 0.15784983336925507, nan
225, 0.6, , 5, 0.15998293459415436, nan
226, 0.6, , 5, 0.1616894155740738, nan
227, 0.6, , 5, 0.15998293459415436, nan
228, 0.6, , 5, 0.15998293459415436, nan
229, 0.6, , 5, 0.16211603581905365, nan
230, 0.6, , 5, 0.1616894155740738, nan
231, 0.6, , 5, 0.15998293459415436, nan
232, 0.6, , 5, 0.15998293459415436, nan
233, 0.6, , 5, 0.15998293459415436, nan
234, 0.6, , 5, 0.16211603581905365, nan
235, 0.6, , 5, 0.1616894155740738, nan
236, 0.6, , 5, 0.15998293459415436, nan
237, 0.6, , 5, 0.1595563143491745, nan
238, 0.6, , 5, 0.15998293459415436, nan
239, 0.6, , 5, 0.15784983336925507, nan
240, 0.6, , 5, 0.15998293459415436, nan
241, 0.4, , 5, 0.1616894155740738, 0.03071671388661902
242, 0.4, , 5, 0.1616894155740738, 0.03071670473232204
243, 0.4, , 5, 0.1616894155740738, 0.030716696239168735
244, 0.4, , 5, 0.1616894155740738, 0.030716679914005788
245, 0.4, , 5, 0.1616894155740738, 0.030716661605411828
246, 0.4, , 5, 0.1616894155740738, 0.03071665245111485
247, 0.4, , 5, 0.1616894155740738, 0.030716648484252825
248, 0.4, , 5, 0.1616894155740738, 0.030716634752807358
249, 0.4, , 5, 0.1616894155740738, 0.03071662168250556
250, 0.4, , 5, 0.1616894155740738, 0.03071660728991642
251, 0.4, , 5, 0.1616894155740738, 0.03071659813561944
252, 0.4, , 5, 0.1616894155740738, 0.030716590913896266
253, 0.4, , 5, 0.1616894155740738, 0.030716579115024605
254, 0.4, , 5, 0.1616894155740738, 0.03071656345100533
255, 0.4, , 5, 0.1616894155740738, 0.030716550329846326
256, 0.4, , 5, 0.1616894155740738, 0.030716537971545405
257, 0.4, , 5, 0.1616894155740738, 0.030716531360108698
258, 0.4, , 5, 0.1616894155740738, 0.03071651884923616
259, 0.4, , 5, 0.1616894155740738, 0.03071650379550335
260, 0.4, , 5, 0.1616894155740738, 0.03071649342063344
261, 0.4, , 5, 0.1616894155740738, 0.030716486097195857
262, 0.4, , 5, 0.1616894155740738, 0.030716478214329015
263, 0.4, , 5, 0.1616894155740738, 0.03071646575431368
264, 0.4, , 5, 0.1616894155740738, 0.030716447394862515
265, 0.4, , 5, 0.1616894155740738, 0.030716446733718848
266, 0.4, , 5, 0.1616894155740738, 0.030716444801145038
267, 0.4, , 5, 0.1616894155740738, 0.030716444750287834
268, 0.4, , 5, 0.1616894155740738, 0.030716444089144163
269, 0.4, , 5, 0.1616894155740738, 0.030716443428000492
270, 0.4, , 5, 0.1616894155740738, 0.03071644210571315
271, 0.2, , 5, 0.1616894155740738, 0.03071671388661902
272, 0.2, , 5, 0.1616894155740738, 0.03071670473232204
273, 0.2, , 5, 0.1616894155740738, 0.030716696239168735
274, 0.2, , 5, 0.1616894155740738, 0.030716679914005788
275, 0.2, , 5, 0.1616894155740738, 0.030716661605411828
276, 0.2, , 5, 0.1616894155740738, 0.03071665245111485
277, 0.2, , 5, 0.1616894155740738, 0.030716648484252825
278, 0.2, , 5, 0.1616894155740738, 0.030716634752807358
279, 0.2, , 5, 0.1616894155740738, 0.03071662168250556
