Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
796, , avgpool, 20, 0.6638225317001343, 0.014410095829707363 
797, , avgpool, 20, 0.6689419746398926, 0.014298688550400247 
798, , avgpool, 20, 0.6651023626327515, 0.014470076096266406 
799, , avgpool, 20, 0.6702218651771545, 0.014268880827613047 
800, , avgpool, 20, 0.6860068440437317, 0.013586746010636917 
801, , avgpool, 20, 0.677901029586792, 0.01408812314996642 
802, , avgpool, 20, 0.68387371301651, 0.013874853792705227 
803, , avgpool, 20, 0.6800341010093689, 0.013957876349726228 
804, , avgpool, 20, 0.6715016961097717, 0.014593106440233492 
805, , avgpool, 20, 0.69112628698349, 0.01359528712546866 
806, , avgpool, 20, 0.6825938820838928, 0.014077172954741599 
807, , avgpool, 20, 0.6727815866470337, 0.014299256949599692 
808, , avgpool, 20, 0.6813139915466309, 0.01401866667938924 
809, , avgpool, 20, 0.6825938820838928, 0.013889664809502432 
810, , avgpool, 20, 0.6813139915466309, 0.013976843121744463 
